Position(function_name='main', line_start=40, column_start=10, line_end=40, column_end=29)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=197, column_start=24, line_end=197, column_end=67)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_15CommutativeSwapEJNS_14SwapComparisonENS_7DupSwapENS_17IsZeroIsZeroJumpIENS_18IsZeroIsZeroRJumpIENS_13EqIsZeroJumpIENS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_15CommutativeSwapEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_15CommutativeSwapEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_15CommutativeSwapEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115CommutativeSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=240, column_start=4, line_end=240, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115CommutativeSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=241, column_start=4, line_end=241, column_end=52)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_14SwapComparisonEJNS_7DupSwapENS_17IsZeroIsZeroJumpIENS_18IsZeroIsZeroRJumpIENS_13EqIsZeroJumpIENS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_14SwapComparisonEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_14SwapComparisonEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_14SwapComparisonEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114SwapComparison11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=268, column_start=4, line_end=268, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114SwapComparison11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=268, column_start=4, line_end=270, column_end=41)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114SwapComparison11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=269, column_start=4, line_end=269, column_end=27)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114SwapComparison11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=270, column_start=4, line_end=270, column_end=41)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_7DupSwapEJNS_17IsZeroIsZeroJumpIENS_18IsZeroIsZeroRJumpIENS_13EqIsZeroJumpIENS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_7DupSwapEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_7DupSwapEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_7DupSwapEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_17DupSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=291, column_start=4, line_end=291, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_17DupSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=292, column_start=4, line_end=292, column_end=50)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_17DupSwap11applySimpleERKN8solidity6evmasm12AssemblyItemES5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=293, column_start=4, line_end=293, column_end=76)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_17IsZeroIsZeroJumpIEJNS_18IsZeroIsZeroRJumpIENS_13EqIsZeroJumpIENS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_17IsZeroIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_17IsZeroIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_17IsZeroIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_117IsZeroIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=316, column_start=4, line_end=316, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_117IsZeroIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=317, column_start=4, line_end=317, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_117IsZeroIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=318, column_start=4, line_end=318, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_117IsZeroIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=319, column_start=4, line_end=319, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_18IsZeroIsZeroRJumpIEJNS_13EqIsZeroJumpIENS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_18IsZeroIsZeroRJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_118IsZeroIsZeroRJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=341, column_start=4, line_end=341, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_118IsZeroIsZeroRJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=342, column_start=4, line_end=342, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_13EqIsZeroJumpIEJNS_14EqIsZeroRJumpIENS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_13EqIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_13EqIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_13EqIsZeroJumpIEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_113EqIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=365, column_start=4, line_end=365, column_end=26)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_113EqIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=366, column_start=4, line_end=366, column_end=34)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_113EqIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=367, column_start=4, line_end=367, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_113EqIsZeroJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=368, column_start=4, line_end=368, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_14EqIsZeroRJumpIEJNS_10DoubleJumpENS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_14EqIsZeroRJumpIEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114EqIsZeroRJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=391, column_start=4, line_end=391, column_end=26)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_114EqIsZeroRJumpI11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=392, column_start=4, line_end=392, column_end=34)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_10DoubleJumpEJNS_11DoubleRJumpENS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10DoubleJumpEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10DoubleJumpEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10DoubleJumpEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=418, column_start=4, line_end=418, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=419, column_start=4, line_end=419, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=420, column_start=4, line_end=420, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=421, column_start=4, line_end=421, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=422, column_start=4, line_end=422, column_end=23)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110DoubleJump11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=423, column_start=4, line_end=423, column_end=36)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_11DoubleRJumpEJNS_10JumpToNextENS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_11DoubleRJumpEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_10JumpToNextEJNS_11RJumpToNextENS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10JumpToNextEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10JumpToNextEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_10JumpToNextEE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110JumpToNext11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=474, column_start=4, line_end=474, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110JumpToNext11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=475, column_start=5, line_end=475, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110JumpToNext11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=475, column_start=35, line_end=475, column_end=62)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110JumpToNext11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=476, column_start=4, line_end=476, column_end=22)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_110JumpToNext11applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=477, column_start=4, line_end=477, column_end=34)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_11RJumpToNextEJNS_15UnreachableCodeENS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_11RJumpToNextEE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_15UnreachableCodeEJNS_23DeduplicateNextTagSize3ENS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=576, column_start=4, line_end=576, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=577, column_start=4, line_end=577, column_end=31)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=578, column_start=4, line_end=578, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=579, column_start=4, line_end=579, column_end=30)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=580, column_start=4, line_end=580, column_end=33)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=581, column_start=4, line_end=581, column_end=38)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=582, column_start=4, line_end=582, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=587, column_start=10, line_end=587, column_end=23)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=587, column_start=10, line_end=587, column_end=46)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=587, column_start=27, line_end=587, column_end=46)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_115UnreachableCode5applyERNS_14OptimiserStateE', line_start=589, column_start=7, line_end=589, column_end=12)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_23DeduplicateNextTagSize3EJNS_23DeduplicateNextTagSize2ENS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_23DeduplicateNextTagSize3EE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_23DeduplicateNextTagSize3EE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_23DeduplicateNextTagSize3EE5applyERNS_14OptimiserStateE', line_start=69, column_start=4, line_end=69, column_end=122)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=615, column_start=4, line_end=615, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=616, column_start=4, line_end=616, column_end=20)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=617, column_start=4, line_end=617, column_end=20)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=618, column_start=4, line_end=618, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=619, column_start=4, line_end=619, column_end=22)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize311applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=620, column_start=4, line_end=620, column_end=61)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_23DeduplicateNextTagSize2EJNS_23DeduplicateNextTagSize1ENS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_23DeduplicateNextTagSize2EE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize211applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=648, column_start=4, line_end=648, column_end=32)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize211applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=649, column_start=4, line_end=649, column_end=20)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize211applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=650, column_start=4, line_end=650, column_end=35)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_123DeduplicateNextTagSize211applySimpleERKN8solidity6evmasm12AssemblyItemES5_S5_S5_S5_S5_St20back_insert_iteratorISt6vectorIS3_SaIS3_EEE', line_start=651, column_start=4, line_end=651, column_end=22)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_112applyMethodsINS_23DeduplicateNextTagSize1EJNS_15TagConjunctionsENS_9TruthyAndENS_8IdentityEEEEvRNS_14OptimiserStateET_DpT0_', line_start=701, column_start=6, line_end=701, column_end=28)
Position(function_name='PeepholeOptimiser.cpp:_ZN12_GLOBAL__N_129SimplePeepholeOptimizerMethodINS_23DeduplicateNextTagSize1EE5applyERNS_14OptimiserStateE', line_start=68, column_start=4, line_end=68, column_end=48)
